sequence_names, nt_proportion0, nt_proportion1, nt_proportion2, nt_proportion3, dinucleotide_proportion0, dinucleotide_proportion1, dinucleotide_proportion2, dinucleotide_proportion3, dinucleotide_proportion4, dinucleotide_proportion5, dinucleotide_proportion6, dinucleotide_proportion7, dinucleotide_proportion8, dinucleotide_proportion9, dinucleotide_proportion10, dinucleotide_proportion11, dinucleotide_proportion12, dinucleotide_proportion13, dinucleotide_proportion14, dinucleotide_proportion15, gc_content, gc_ratio, sequence_length, bp_number, dP, bp_proportion0, bp_proportion1, bp_proportion2, bp_proportion_stem0, bp_proportion_stem1, bp_proportion_stem2, triplets0, triplets1, triplets2, triplets3, triplets4, triplets5, triplets6, triplets7, triplets8, triplets9, triplets10, triplets11, triplets12, triplets13, triplets14, triplets15, triplets16, triplets17, triplets18, triplets19, triplets20, triplets21, triplets22, triplets23, triplets24, triplets25, triplets26, triplets27, triplets28, triplets29, triplets30, triplets31, mfe, efe, ensemble_frequency, diversity, mfe_efe_difference, dQ, dG, mfei1, mfei2, mfei4
hbv-mir-B20 MI0011557, 0.089888, 0.348315, 0.449438, 0.112360, 0.000000, 0.045455, 0.045455, 0.000000, 0.011364, 0.090909, 0.204545, 0.045455, 0.079545, 0.170455, 0.136364, 0.056818, 0.000000, 0.034091, 0.068182, 0.011364, 0.797753, 1.290323, 89.000000, 36.000000, 0.404494, 0.138889, 0.722222, 0.138889, 0.034722, 0.180556, 0.034722, 0.025316, 0.202532, 0.278481, 0.101266, 0.000000, 0.063291, 0.050633, 0.012658, 0.025316, 0.000000, 0.088608, 0.000000, 0.000000, 0.012658, 0.000000, 0.000000, 0.025316, 0.050633, 0.050633, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.012658, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -67.000000, -67.900000, 0.234003, 4.140000, 0.010112, 0.104180, -0.752809, -0.943662, -0.188202, -1.861111
hbv-mir-B8 MI0026322, 0.086957, 0.405797, 0.376812, 0.130435, 0.000000, 0.014706, 0.058824, 0.014706, 0.014706, 0.220588, 0.102941, 0.073529, 0.044118, 0.132353, 0.161765, 0.029412, 0.029412, 0.029412, 0.058824, 0.014706, 0.782609, 0.928571, 69.000000, 27.000000, 0.391304, 0.148148, 0.777778, 0.074074, 0.037037, 0.194444, 0.018519, 0.065574, 0.213115, 0.245902, 0.081967, 0.000000, 0.032787, 0.049180, 0.016393, 0.016393, 0.000000, 0.032787, 0.016393, 0.016393, 0.032787, 0.000000, 0.000000, 0.000000, 0.065574, 0.032787, 0.000000, 0.000000, 0.000000, 0.016393, 0.000000, 0.000000, 0.032787, 0.000000, 0.016393, 0.000000, 0.016393, 0.000000, 0.000000, -42.900000, -44.330000, 0.098958, 7.780000, 0.020725, 0.290509, -0.621739, -0.794444, -0.155435, -1.588889
iltv-mir-I2 MI0012482, 0.214286, 0.314286, 0.271429, 0.200000, 0.028986, 0.043478, 0.101449, 0.028986, 0.043478, 0.101449, 0.101449, 0.072464, 0.057971, 0.115942, 0.043478, 0.057971, 0.086957, 0.043478, 0.028986, 0.043478, 0.585714, 0.863636, 70.000000, 25.000000, 0.357143, 0.320000, 0.640000, 0.040000, 0.080000, 0.160000, 0.010000, 0.066667, 0.200000, 0.183333, 0.083333, 0.050000, 0.050000, 0.016667, 0.016667, 0.033333, 0.033333, 0.016667, 0.000000, 0.000000, 0.016667, 0.016667, 0.016667, 0.016667, 0.000000, 0.066667, 0.050000, 0.000000, 0.000000, 0.000000, 0.000000, 0.016667, 0.016667, 0.000000, 0.016667, 0.000000, 0.000000, 0.000000, 0.016667, -36.800000, -37.720000, 0.224467, 4.760000, 0.013143, 0.164049, -0.525714, -0.897561, -0.131429, -1.472000
mdv2-mir-M23 MI0005891, 0.153846, 0.230769, 0.338462, 0.276923, 0.015625, 0.062500, 0.031250, 0.031250, 0.031250, 0.078125, 0.093750, 0.031250, 0.078125, 0.000000, 0.093750, 0.171875, 0.031250, 0.093750, 0.125000, 0.031250, 0.569231, 1.466667, 65.000000, 20.000000, 0.307692, 0.350000, 0.650000, 0.000000, 0.175000, 0.325000, 0.000000, 0.094340, 0.132075, 0.132075, 0.094340, 0.000000, 0.037736, 0.056604, 0.018868, 0.000000, 0.000000, 0.037736, 0.075472, 0.018868, 0.000000, 0.018868, 0.018868, 0.018868, 0.056604, 0.037736, 0.000000, 0.000000, 0.018868, 0.018868, 0.000000, 0.000000, 0.018868, 0.037736, 0.000000, 0.018868, 0.018868, 0.000000, 0.018868, -34.300000, -35.720000, 0.100163, 3.630000, 0.021846, 0.125475, -0.527692, -0.927027, -0.263846, -1.715000
mdv2-mir-M27 MI0005895, 0.138889, 0.263889, 0.333333, 0.263889, 0.014085, 0.028169, 0.070423, 0.014085, 0.014085, 0.084507, 0.112676, 0.056338, 0.098592, 0.070423, 0.070423, 0.098592, 0.014085, 0.084507, 0.084507, 0.084507, 0.597222, 1.263158, 72.000000, 29.000000, 0.402778, 0.275862, 0.551724, 0.172414, 0.137931, 0.275862, 0.086207, 0.046875, 0.156250, 0.218750, 0.109375, 0.046875, 0.046875, 0.031250, 0.031250, 0.031250, 0.046875, 0.046875, 0.031250, 0.000000, 0.000000, 0.000000, 0.000000, 0.015625, 0.031250, 0.062500, 0.046875, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -38.500000, -40.380000, 0.046960, 8.130000, 0.026111, 0.256806, -0.534722, -0.895349, -0.267361, -1.327586
iltv-mir-I7 MI0012623, 0.378049, 0.134146, 0.134146, 0.353659, 0.123457, 0.061728, 0.049383, 0.148148, 0.049383, 0.012346, 0.024691, 0.049383, 0.049383, 0.024691, 0.012346, 0.049383, 0.148148, 0.037037, 0.049383, 0.111111, 0.268293, 1.000000, 82.000000, 38.000000, 0.463415, 0.736842, 0.263158, 0.000000, 0.736842, 0.263158, 0.000000, 0.324324, 0.135135, 0.135135, 0.324324, 0.027027, 0.000000, 0.000000, 0.000000, 0.013514, 0.013514, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.027027, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -52.200000, -52.680000, 0.459979, 2.010000, 0.005854, 0.059520, -0.636585, -2.372727, -0.636585, -1.373684
dev-mir-D11 MI0023590, 0.250000, 0.220588, 0.250000, 0.279412, 0.074627, 0.029851, 0.074627, 0.074627, 0.059701, 0.044776, 0.044776, 0.074627, 0.059701, 0.089552, 0.059701, 0.044776, 0.059701, 0.059701, 0.059701, 0.089552, 0.470588, 1.133333, 68.000000, 22.000000, 0.323529, 0.454545, 0.272727, 0.272727, 0.113636, 0.068182, 0.068182, 0.105263, 0.070175, 0.105263, 0.140351, 0.035088, 0.017544, 0.017544, 0.070175, 0.017544, 0.035088, 0.035088, 0.017544, 0.000000, 0.017544, 0.000000, 0.017544, 0.035088, 0.017544, 0.052632, 0.035088, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.017544, 0.000000, 0.017544, 0.052632, 0.035088, 0.035088, 0.000000, -15.600000, -17.630000, 0.037170, 14.270000, 0.029853, 0.513181, -0.229412, -0.487500, -0.057353, -0.709091
hsv1-mir-H3 MI0008938, 0.074074, 0.283951, 0.456790, 0.185185, 0.000000, 0.050000, 0.025000, 0.000000, 0.000000, 0.087500, 0.150000, 0.050000, 0.062500, 0.112500, 0.187500, 0.087500, 0.012500, 0.025000, 0.100000, 0.050000, 0.740741, 1.608696, 81.000000, 31.000000, 0.382716, 0.161290, 0.612903, 0.225806, 0.080645, 0.306452, 0.112903, 0.013889, 0.194444, 0.250000, 0.069444, 0.041667, 0.027778, 0.041667, 0.013889, 0.000000, 0.027778, 0.083333, 0.027778, 0.000000, 0.013889, 0.013889, 0.000000, 0.013889, 0.013889, 0.027778, 0.069444, 0.000000, 0.000000, 0.013889, 0.013889, 0.000000, 0.013889, 0.013889, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -52.900000, -54.220000, 0.117123, 10.500000, 0.016296, 0.280818, -0.653086, -0.881667, -0.326543, -1.706452
dev-mir-D7 MI0023586, 0.202532, 0.265823, 0.303797, 0.227848, 0.076923, 0.051282, 0.038462, 0.038462, 0.038462, 0.051282, 0.115385, 0.064103, 0.038462, 0.115385, 0.076923, 0.076923, 0.051282, 0.051282, 0.064103, 0.051282, 0.569620, 1.142857, 79.000000, 26.000000, 0.329114, 0.230769, 0.538462, 0.230769, 0.057692, 0.134615, 0.057692, 0.029851, 0.179104, 0.194030, 0.074627, 0.044776, 0.000000, 0.029851, 0.044776, 0.000000, 0.000000, 0.000000, 0.000000, 0.044776, 0.044776, 0.000000, 0.029851, 0.014925, 0.014925, 0.044776, 0.044776, 0.000000, 0.000000, 0.000000, 0.000000, 0.059701, 0.029851, 0.000000, 0.029851, 0.029851, 0.000000, 0.000000, 0.014925, -26.600000, -27.370000, 0.288740, 5.510000, 0.009747, 0.210594, -0.336709, -0.591111, -0.084177, -1.023077
mdv1-mir-M13 MI0006991, 0.245902, 0.229508, 0.262295, 0.262295, 0.100000, 0.033333, 0.066667, 0.050000, 0.033333, 0.083333, 0.066667, 0.050000, 0.100000, 0.033333, 0.083333, 0.050000, 0.000000, 0.083333, 0.050000, 0.116667, 0.491803, 1.142857, 61.000000, 21.000000, 0.344262, 0.476190, 0.428571, 0.095238, 0.158730, 0.142857, 0.031746, 0.134615, 0.115385, 0.153846, 0.173077, 0.057692, 0.038462, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.038462, 0.038462, 0.019231, 0.000000, 0.000000, 0.000000, 0.038462, 0.057692, 0.000000, 0.000000, 0.000000, 0.000000, 0.019231, 0.000000, 0.057692, 0.019231, 0.000000, 0.019231, 0.000000, 0.019231, -28.500000, -28.900000, 0.521273, 2.880000, 0.006557, 0.137194, -0.467213, -0.950000, -0.155738, -1.357143
mdv1-mir-M2 MI0005094, 0.243243, 0.189189, 0.270270, 0.297297, 0.109589, 0.027397, 0.082192, 0.027397, 0.013699, 0.054795, 0.054795, 0.068493, 0.054795, 0.054795, 0.054795, 0.095890, 0.054795, 0.054795, 0.082192, 0.109589, 0.459459, 1.428571, 74.000000, 28.000000, 0.378378, 0.500000, 0.392857, 0.107143, 0.166667, 0.130952, 0.035714, 0.220339, 0.169492, 0.203390, 0.220339, 0.000000, 0.016949, 0.000000, 0.033898, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.016949, 0.000000, 0.016949, 0.016949, 0.000000, 0.016949, 0.016949, 0.000000, 0.000000, 0.000000, 0.000000, 0.016949, 0.016949, 0.016949, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -37.200000, -38.390000, 0.144724, 5.740000, 0.016081, 0.184712, -0.502703, -1.094118, -0.167568, -1.328571
dev-mir-D4 MI0023583, 0.240000, 0.173333, 0.226667, 0.360000, 0.081081, 0.040541, 0.013514, 0.108108, 0.054054, 0.013514, 0.054054, 0.040541, 0.013514, 0.054054, 0.067568, 0.094595, 0.094595, 0.067568, 0.081081, 0.121622, 0.400000, 1.307692, 75.000000, 26.000000, 0.346667, 0.615385, 0.230769, 0.153846, 0.123077, 0.046154, 0.030769, 0.163934, 0.081967, 0.098361, 0.180328, 0.032787, 0.016393, 0.016393, 0.081967, 0.032787, 0.049180, 0.000000, 0.032787, 0.000000, 0.016393, 0.000000, 0.016393, 0.049180, 0.000000, 0.049180, 0.049180, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.016393, 0.016393, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -16.100000, -17.680000, 0.077498, 13.360000, 0.021067, 0.512655, -0.214667, -0.536667, -0.042933, -0.619231
mdv2-mir-M19 MI0005887, 0.098592, 0.394366, 0.338028, 0.169014, 0.000000, 0.028571, 0.042857, 0.028571, 0.042857, 0.185714, 0.128571, 0.042857, 0.028571, 0.085714, 0.114286, 0.100000, 0.028571, 0.085714, 0.057143, 0.000000, 0.732394, 0.857143, 71.000000, 25.000000, 0.352113, 0.160000, 0.720000, 0.120000, 0.040000, 0.180000, 0.030000, 0.046875, 0.187500, 0.156250, 0.078125, 0.000000, 0.031250, 0.062500, 0.031250, 0.015625, 0.031250, 0.000000, 0.015625, 0.000000, 0.015625, 0.000000, 0.046875, 0.015625, 0.031250, 0.078125, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.015625, 0.046875, 0.000000, 0.000000, 0.015625, 0.031250, 0.031250, 0.015625, -31.000000, -32.420000, 0.100228, 14.820000, 0.020000, 0.555533, -0.436620, -0.596154, -0.109155, -1.240000
hbv-mir-B7 MI0026321, 0.073529, 0.397059, 0.382353, 0.147059, 0.014925, 0.029851, 0.029851, 0.000000, 0.014925, 0.179104, 0.149254, 0.059701, 0.044776, 0.104478, 0.179104, 0.044776, 0.000000, 0.074627, 0.029851, 0.044776, 0.779412, 0.962963, 68.000000, 26.000000, 0.382353, 0.153846, 0.692308, 0.153846, 0.051282, 0.230769, 0.051282, 0.052632, 0.245614, 0.280702, 0.087719, 0.017544, 0.035088, 0.035088, 0.000000, 0.000000, 0.035088, 0.000000, 0.017544, 0.000000, 0.017544, 0.000000, 0.017544, 0.000000, 0.017544, 0.035088, 0.052632, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.017544, 0.035088, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -42.600000, -43.340000, 0.299940, 8.300000, 0.010882, 0.297687, -0.626471, -0.803774, -0.208824, -1.638462
blv-mir-B3 MI0022563, 0.210526, 0.263158, 0.298246, 0.228070, 0.071429, 0.053571, 0.053571, 0.035714, 0.017857, 0.089286, 0.071429, 0.089286, 0.071429, 0.071429, 0.107143, 0.053571, 0.035714, 0.053571, 0.071429, 0.053571, 0.561404, 1.133333, 57.000000, 21.000000, 0.368421, 0.333333, 0.571429, 0.095238, 0.166667, 0.285714, 0.047619, 0.086957, 0.217391, 0.195652, 0.152174, 0.000000, 0.000000, 0.086957, 0.021739, 0.043478, 0.043478, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.021739, 0.021739, 0.043478, 0.021739, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.021739, 0.000000, 0.021739, -29.100000, -29.870000, 0.288487, 2.170000, 0.013509, 0.082491, -0.510526, -0.909375, -0.255263, -1.385714
dev-mir-D8 MI0023587, 0.231884, 0.246377, 0.202899, 0.318841, 0.088235, 0.073529, 0.029412, 0.044118, 0.029412, 0.044118, 0.088235, 0.073529, 0.029412, 0.058824, 0.044118, 0.073529, 0.088235, 0.073529, 0.029412, 0.132353, 0.449275, 0.823529, 69.000000, 24.000000, 0.347826, 0.416667, 0.458333, 0.125000, 0.104167, 0.114583, 0.031250, 0.103448, 0.086207, 0.103448, 0.120690, 0.017241, 0.034483, 0.051724, 0.068966, 0.034483, 0.051724, 0.000000, 0.034483, 0.000000, 0.034483, 0.000000, 0.017241, 0.034483, 0.051724, 0.068966, 0.017241, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.017241, 0.000000, 0.034483, 0.000000, 0.000000, 0.000000, 0.017241, -22.600000, -23.700000, 0.166639, 14.240000, 0.015942, 0.435037, -0.327536, -0.729032, -0.081884, -0.941667
prv-mir-LLT10b MI0022082, 0.048780, 0.414634, 0.414634, 0.121951, 0.000000, 0.012346, 0.012346, 0.024691, 0.024691, 0.135802, 0.197531, 0.049383, 0.024691, 0.172840, 0.197531, 0.024691, 0.000000, 0.086420, 0.012346, 0.024691, 0.829268, 1.000000, 82.000000, 32.000000, 0.390244, 0.031250, 0.843750, 0.125000, 0.015625, 0.421875, 0.062500, 0.013514, 0.229730, 0.283784, 0.067568, 0.000000, 0.067568, 0.054054, 0.000000, 0.013514, 0.027027, 0.013514, 0.013514, 0.000000, 0.013514, 0.013514, 0.013514, 0.000000, 0.054054, 0.067568, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.013514, 0.000000, 0.027027, 0.013514, 0.000000, 0.000000, 0.000000, -59.300000, -59.700000, 0.523668, 4.160000, 0.004878, 0.136816, -0.723171, -0.872059, -0.361585, -1.853125
prv-mir-LLT6 MI0022077, 0.176471, 0.364706, 0.317647, 0.141176, 0.023810, 0.071429, 0.083333, 0.000000, 0.071429, 0.142857, 0.059524, 0.083333, 0.023810, 0.130952, 0.119048, 0.047619, 0.047619, 0.023810, 0.059524, 0.011905, 0.682353, 0.870968, 85.000000, 31.000000, 0.364706, 0.258065, 0.709677, 0.032258, 0.064516, 0.177419, 0.008065, 0.051948, 0.142857, 0.181818, 0.090909, 0.012987, 0.077922, 0.038961, 0.012987, 0.000000, 0.038961, 0.025974, 0.000000, 0.025974, 0.025974, 0.000000, 0.025974, 0.025974, 0.051948, 0.077922, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.038961, 0.025974, 0.012987, 0.000000, 0.000000, 0.000000, 0.000000, 0.012987, -43.800000, -46.310000, 0.017015, 14.320000, 0.029529, 0.434115, -0.515294, -0.755172, -0.128824, -1.412903
dev-mir-D2 MI0023581, 0.185185, 0.222222, 0.296296, 0.296296, 0.037736, 0.037736, 0.037736, 0.075472, 0.037736, 0.056604, 0.113208, 0.018868, 0.056604, 0.056604, 0.075472, 0.094340, 0.056604, 0.075472, 0.075472, 0.094340, 0.518519, 1.333333, 54.000000, 19.000000, 0.351852, 0.421053, 0.421053, 0.157895, 0.140351, 0.140351, 0.052632, 0.111111, 0.111111, 0.155556, 0.200000, 0.044444, 0.022222, 0.000000, 0.044444, 0.000000, 0.022222, 0.022222, 0.022222, 0.000000, 0.022222, 0.000000, 0.022222, 0.022222, 0.022222, 0.066667, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.022222, 0.022222, 0.000000, 0.000000, 0.000000, 0.022222, 0.022222, 0.000000, -17.700000, -19.710000, 0.038620, 6.110000, 0.037222, 0.265335, -0.327778, -0.632143, -0.109259, -0.931579
ebv-mir-BART8 MI0003730, 0.256098, 0.170732, 0.256098, 0.317073, 0.037037, 0.086420, 0.061728, 0.061728, 0.061728, 0.012346, 0.024691, 0.074074, 0.074074, 0.012346, 0.074074, 0.098765, 0.086420, 0.061728, 0.098765, 0.074074, 0.426829, 1.500000, 82.000000, 32.000000, 0.390244, 0.406250, 0.343750, 0.250000, 0.081250, 0.068750, 0.050000, 0.149254, 0.104478, 0.194030, 0.238806, 0.014925, 0.014925, 0.044776, 0.029851, 0.029851, 0.029851, 0.000000, 0.044776, 0.000000, 0.000000, 0.000000, 0.000000, 0.014925, 0.029851, 0.029851, 0.029851, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -30.000000, -32.010000, 0.038112, 7.140000, 0.024512, 0.197620, -0.365854, -0.857143, -0.073171, -0.937500
dev-mir-D22 MI0023601, 0.257576, 0.303030, 0.287879, 0.151515, 0.061538, 0.076923, 0.076923, 0.030769, 0.107692, 0.092308, 0.076923, 0.030769, 0.046154, 0.107692, 0.076923, 0.061538, 0.046154, 0.030769, 0.061538, 0.015385, 0.590909, 0.950000, 66.000000, 23.000000, 0.348485, 0.260870, 0.652174, 0.086957, 0.086957, 0.217391, 0.028986, 0.058824, 0.156863, 0.196078, 0.098039, 0.039216, 0.078431, 0.039216, 0.000000, 0.078431, 0.058824, 0.000000, 0.000000, 0.000000, 0.019608, 0.000000, 0.000000, 0.000000, 0.039216, 0.078431, 0.039216, 0.000000, 0.000000, 0.000000, 0.000000, 0.019608, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -34.200000, -34.670000, 0.463269, 1.510000, 0.007121, 0.065012, -0.518182, -0.876923, -0.172727, -1.486957
mdv2-mir-M22 MI0005890, 0.115942, 0.289855, 0.289855, 0.304348, 0.000000, 0.058824, 0.044118, 0.014706, 0.044118, 0.044118, 0.073529, 0.117647, 0.000000, 0.073529, 0.088235, 0.132353, 0.073529, 0.102941, 0.088235, 0.044118, 0.579710, 1.000000, 69.000000, 23.000000, 0.333333, 0.260870, 0.608696, 0.130435, 0.086957, 0.202899, 0.043478, 0.035714, 0.107143, 0.160714, 0.089286, 0.035714, 0.089286, 0.017857, 0.035714, 0.000000, 0.053571, 0.000000, 0.125000, 0.000000, 0.017857, 0.000000, 0.000000, 0.035714, 0.017857, 0.107143, 0.035714, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.035714, 0.000000, 0.000000, 0.000000, 0.000000, -25.800000, -26.740000, 0.216383, 4.390000, 0.013623, 0.172031, -0.373913, -0.645000, -0.124638, -1.121739
dev-mir-D10 MI0023589, 0.205882, 0.235294, 0.294118, 0.264706, 0.059701, 0.029851, 0.089552, 0.029851, 0.029851, 0.044776, 0.044776, 0.104478, 0.089552, 0.089552, 0.074627, 0.044776, 0.029851, 0.074627, 0.074627, 0.089552, 0.529412, 1.250000, 68.000000, 25.000000, 0.367647, 0.320000, 0.640000, 0.040000, 0.160000, 0.320000, 0.020000, 0.065574, 0.131148, 0.163934, 0.065574, 0.032787, 0.098361, 0.000000, 0.032787, 0.065574, 0.000000, 0.032787, 0.032787, 0.000000, 0.000000, 0.000000, 0.032787, 0.016393, 0.016393, 0.098361, 0.032787, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.032787, 0.000000, 0.000000, 0.000000, 0.049180, -33.600000, -34.900000, 0.121726, 3.390000, 0.019118, 0.102531, -0.494118, -0.933333, -0.247059, -1.344000
hsv1-mir-H2 MI0008937, 0.133333, 0.346667, 0.360000, 0.160000, 0.000000, 0.081081, 0.054054, 0.000000, 0.067568, 0.081081, 0.121622, 0.067568, 0.067568, 0.135135, 0.108108, 0.054054, 0.000000, 0.054054, 0.067568, 0.040541, 0.706667, 1.038462, 75.000000, 27.000000, 0.360000, 0.111111, 0.814815, 0.074074, 0.055556, 0.407407, 0.037037, 0.048387, 0.161290, 0.209677, 0.064516, 0.000000, 0.080645, 0.080645, 0.000000, 0.096774, 0.016129, 0.016129, 0.016129, 0.016129, 0.000000, 0.000000, 0.000000, 0.000000, 0.096774, 0.064516, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.016129, 0.000000, 0.016129, 0.000000, 0.000000, -37.500000, -38.040000, 0.413147, 12.710000, 0.007200, 0.472412, -0.500000, -0.707547, -0.250000, -1.388889
ebv-mir-BART4 MI0003726, 0.210526, 0.223684, 0.315789, 0.250000, 0.040000, 0.066667, 0.066667, 0.040000, 0.093333, 0.053333, 0.013333, 0.066667, 0.026667, 0.080000, 0.093333, 0.106667, 0.053333, 0.026667, 0.146667, 0.026667, 0.539474, 1.411765, 76.000000, 30.000000, 0.394737, 0.366667, 0.466667, 0.166667, 0.122222, 0.155556, 0.055556, 0.075758, 0.181818, 0.212121, 0.166667, 0.045455, 0.015152, 0.045455, 0.015152, 0.015152, 0.030303, 0.045455, 0.000000, 0.000000, 0.015152, 0.000000, 0.000000, 0.030303, 0.015152, 0.030303, 0.045455, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.015152, 0.000000, 0.000000, 0.000000, 0.000000, -39.100000, -40.510000, 0.101138, 4.690000, 0.018553, 0.132152, -0.514474, -0.953659, -0.171491, -1.303333
mdv1-mir-M9 MI0006987, 0.200000, 0.271429, 0.257143, 0.271429, 0.086957, 0.043478, 0.057971, 0.014493, 0.028986, 0.101449, 0.072464, 0.057971, 0.043478, 0.043478, 0.072464, 0.101449, 0.043478, 0.086957, 0.043478, 0.101449, 0.528571, 0.947368, 70.000000, 27.000000, 0.385714, 0.444444, 0.481481, 0.074074, 0.111111, 0.120370, 0.018519, 0.111111, 0.142857, 0.126984, 0.095238, 0.015873, 0.015873, 0.063492, 0.063492, 0.031746, 0.047619, 0.031746, 0.000000, 0.000000, 0.000000, 0.000000, 0.047619, 0.047619, 0.031746, 0.031746, 0.047619, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.031746, 0.000000, 0.015873, 0.000000, 0.000000, 0.000000, 0.000000, -24.800000, -26.980000, 0.028884, 11.640000, 0.031143, 0.390903, -0.354286, -0.670270, -0.088571, -0.918519
bfv-miR-BF2 MI0030367, 0.218750, 0.203125, 0.250000, 0.328125, 0.031746, 0.047619, 0.111111, 0.031746, 0.047619, 0.031746, 0.047619, 0.079365, 0.047619, 0.047619, 0.063492, 0.095238, 0.095238, 0.079365, 0.031746, 0.111111, 0.453125, 1.230769, 64.000000, 20.000000, 0.312500, 0.500000, 0.500000, 0.000000, 0.166667, 0.166667, 0.000000, 0.173913, 0.152174, 0.152174, 0.173913, 0.021739, 0.021739, 0.021739, 0.021739, 0.021739, 0.000000, 0.021739, 0.000000, 0.000000, 0.000000, 0.000000, 0.043478, 0.021739, 0.021739, 0.021739, 0.021739, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.043478, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.043478, -22.700000, -23.970000, 0.127083, 4.710000, 0.019844, 0.202677, -0.354687, -0.782759, -0.118229, -1.135000
blv-mir-B2 MI0022562, 0.181818, 0.200000, 0.290909, 0.327273, 0.000000, 0.018519, 0.111111, 0.055556, 0.055556, 0.000000, 0.074074, 0.074074, 0.092593, 0.092593, 0.000000, 0.111111, 0.018519, 0.092593, 0.111111, 0.092593, 0.490909, 1.454545, 55.000000, 21.000000, 0.381818, 0.380952, 0.476190, 0.142857, 0.190476, 0.238095, 0.071429, 0.125000, 0.166667, 0.187500, 0.145833, 0.000000, 0.020833, 0.041667, 0.041667, 0.020833, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.041667, 0.041667, 0.000000, 0.020833, 0.041667, 0.020833, 0.000000, 0.000000, 0.000000, 0.000000, 0.020833, 0.020833, 0.000000, 0.020833, 0.000000, 0.000000, 0.000000, 0.020833, -30.300000, -31.520000, 0.138540, 3.800000, 0.022182, 0.165468, -0.550909, -1.122222, -0.275455, -1.442857
hsv1-mir-H5 MI0008940, 0.150000, 0.362500, 0.312500, 0.175000, 0.037975, 0.025316, 0.050633, 0.037975, 0.075949, 0.113924, 0.075949, 0.088608, 0.025316, 0.088608, 0.164557, 0.037975, 0.012658, 0.139241, 0.012658, 0.012658, 0.675000, 0.862069, 80.000000, 30.000000, 0.375000, 0.300000, 0.633333, 0.066667, 0.075000, 0.158333, 0.016667, 0.060606, 0.227273, 0.242424, 0.106061, 0.000000, 0.030303, 0.015152, 0.060606, 0.015152, 0.060606, 0.000000, 0.000000, 0.000000, 0.015152, 0.000000, 0.015152, 0.075758, 0.000000, 0.030303, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.030303, 0.000000, 0.000000, 0.015152, 0.000000, 0.000000, -43.300000, -43.970000, 0.336679, 9.020000, 0.008375, 0.288081, -0.541250, -0.801852, -0.135313, -1.443333
